Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
5086,Alice Jackson 3,29,Female,Dallas,2025-02-01,2194.75
5087,Kennedy Ramirez 2,28,Female,Portland,2026-05-31,40.0
5088,Audrey Stewart,33,Female,San Diego,2024-02-21,2441.65
5089,Ryan Lewis,31,Male,Seattle,2025-10-18,396.0
5090,Alice Howard,32,Female,Minneapolis,2023-10-11,2151.05
5091,Nolan Watson,46,Male,Jacksonville,2026-02-17,67.5
5092,Hazel Baker 2,20,Female,Phoenix,2026-05-06,90.0
5093,Henry Stewart,26,Male,Boston,2023-04-29,1176.2
5094,Henry Anderson,25,Male,Orlando,2026-04-04,345.9
5095,Maya Clark,20,Female,Chicago,2023-05-06,1911.08
5096,Ellie Reed,33,Female,Jacksonville,2025-12-07,25.0
5097,Mateo Walker 2,32,Male,Dallas,2023-06-15,1340.6
5098,Diana Richardson,34,Female,Jacksonville,2024-05-15,4138.3
5099,Kennedy Brown,39,Female,Philadelphia,2023-03-24,140.0
5100,Jonathan Wright,40,Male,Baltimore,2024-04-10,1852.45
5101,Landon Lopez,26,Male,New York,2026-01-22,371.5
5102,Claire Martinez 2,43,Female,Seattle,2024-01-26,437.2
5103,Christian Scott,28,Male,San Diego,2023-05-09,779.6
5104,Leo Hernandez,72,Male,Detroit,2023-09-29,540.0
5105,Chloe Martin,19,Female,Atlanta,2025-09-28,85.0
5106,Theodore Phillips,37,Male,Nashville,2026-04-20,275.0
5107,Layla White,44,Female,Philadelphia,2026-07-05,60.0
5108,Savannah Lewis,18,Female,Boston,2023-03-09,2299.77
5109,Liam Garcia,18,Male,San Antonio,2023-08-06,136.5
5110,Diana Lee,40,Female,Portland,2025-07-25,848.5
5111,Lily Garcia 2,36,Female,Tampa,2023-07-12,4415.0
5112,Grace Martinez,23,Female,Boston,2025-01-18,1698.75
5113,Bob Hall,38,Male,San Diego,2025-11-07,485.62
5114,Diana Jones,34,Female,Charlotte,2025-02-03,449.0
5115,Maya Reyes,39,Female,Nashville,2023-03-05,1181.2
5116,Julia Morales 2,53,Female,Seattle,2025-12-09,60.0
5117,Ella Jones 2,45,Female,Dallas,2025-03-04,72.0
5118,Ryan Thomas,21,Male,Philadelphia,2024-11-05,578.05
5119,Jeremiah Martinez,33,Male,Los Angeles,2024-07-13,351.25
5120,Theodore Robinson,42,Male,Tampa,2025-04-03,55.0
5121,Lucas Harris,29,Male,Philadelphia,2024-10-19,2055.0
5122,Audrey Lopez 2,37,Female,Pittsburgh,2024-02-09,490.0
5123,Charlie Kim,18,Male,Cleveland,2024-02-14,422.25
5124,Eva Ramirez,41,Female,Portland,2025-07-05,686.65
5125,Evelyn Robinson,44,Female,Orlando,2025-08-09,251.0
5126,Sofia Jackson,39,Female,Miami,2023-07-17,2962.6
5127,Eleanor Thomas,46,Female,Austin,2024-11-23,1713.35
5128,Grayson Kim 2,44,Male,Tampa,2024-10-17,1829.05
5129,Samantha Nguyen,40,Female,Boston,2026-03-12,143.0
5130,Julia Parker,28,Female,Los Angeles,2023-09-19,1368.95
5131,Julian Cooper,52,Male,Charlotte,2023-09-15,535.5
5132,Isaac Gonzalez 2,36,Male,Los Angeles,2024-11-03,870.0
5133,Scarlett Lopez,19,Female,Minneapolis,2024-08-30,1227.95
5134,Aria Evans,44,Female,Phoenix,2026-01-26,1231.75
5135,Ryan Nelson,32,Male,Charlotte,2025-03-23,310.0
5136,Noah Gutierrez 2,45,Male,Denver,2023-05-14,1369.25
5137,Claire Edwards,38,Female,Philadelphia,2024-01-30,1034.6
5138,Quinn Martin,34,Female,Austin,2025-05-22,187.0
5139,Ellie Lewis 2,23,Female,Tampa,2023-01-25,5186.35
5140,Samantha Stewart,30,Female,New York,2023-03-15,245.0
5141,Sophie Ramos 2,41,Female,Fort Worth,2025-10-14,133.25
5142,Charlie Kim 2,38,Male,Fort Worth,2026-04-11,230.1
5143,Maverick Chavez,31,Male,Charlotte,2023-05-20,300.5
5144,Theo Peterson,27,Male,Charlotte,2025-10-20,948.15
5145,Anthony Miller,33,Male,Orlando,2025-09-26,271.0
5146,Nolan Reed,24,Male,Fort Worth,2026-07-09,20.25
5147,Olivia Brown,47,Female,Las Vegas,2026-03-21,95.0
5148,Allison Taylor,31,Female,San Diego,2026-01-22,430.0
5149,James Wilson 3,46,Male,Portland,2024-10-12,2069.75
5150,Savannah Baker 2,42,Female,Tampa,2026-02-13,214.0
5151,Eva Sanchez,31,Female,San Antonio,2026-03-14,240.0
5152,Hazel Torres 2,30,Female,Austin,2024-08-14,2300.4
5153,Aurora Nguyen,41,Female,Phoenix,2026-01-10,2859.95
5154,William Rodriguez,25,Male,Portland,2025-03-14,5256.55
5155,Nathan Jackson,44,Male,Pittsburgh,2025-09-24,422.0
5156,Natalie Ortiz 2,41,Female,San Jose,2026-05-24,92.0
5157,Theodore Evans,29,Male,Dallas,2023-10-24,1216.45
5158,Landon Jackson,33,Male,Jacksonville,2026-03-04,714.0
5159,Alexander Diaz,40,Male,New York,2024-06-04,886.0
5160,Harper Perez,69,Female,Boston,2026-07-05,48.8
5161,Isaac Baker,30,Male,Philadelphia,2023-03-17,1354.7
5162,Logan Rivera,36,Male,Baltimore,2025-03-30,1524.3
5163,Henry Garcia,35,Male,Columbus,2023-12-01,1908.7
5164,Amelia Moore,42,Female,Charlotte,2025-09-13,24.0
5165,Harper White,18,Female,Portland,2024-05-10,2254.05
5166,Eleanor Gonzalez,20,Female,Dallas,2023-12-30,1299.75
5167,Charles Carter 2,25,Male,Orlando,2024-02-10,67.75
5168,Thomas Wright,37,Male,Cleveland,2024-02-05,226.6
5169,Hannah Martin,37,Female,Fort Worth,2025-07-04,1048.8
5170,Charlie Anderson,49,Male,New York,2025-05-03,495.25
5171,Ellie Green,35,Female,Columbus,2024-12-09,110.5
5172,Caroline Peterson,47,Female,Minneapolis,2024-05-30,965.0
5173,Scarlett Stewart,33,Female,Fort Worth,2025-01-07,111.25
5174,Charles Phillips 2,34,Male,Tampa,2026-05-30,44.0
5175,Lily Moore 2,54,Female,Cleveland,2023-02-24,645.5
5176,Hunter Bailey,23,Male,Dallas,2026-04-14,72.0
5177,Sebastian Morales,36,Male,San Antonio,2024-10-07,2584.0
5178,Maya Diaz 2,37,Female,Denver,2024-11-03,700.0
5179,Sadie Flores,30,Female,San Antonio,2024-11-18,1388.5
5180,Luna Parker,42,Female,Boston,2026-02-10,286.0
5181,Emily Lee 2,26,Female,Atlanta,2024-03-11,1000.75
5182,Jack Campbell,37,Male,New York,2024-03-08,2506.72
5183,Lincoln Torres,38,Male,Las Vegas,2025-12-01,254.0
5184,Carter Clark 2,36,Male,Phoenix,2024-10-07,3291.6
5185,Alice Cruz,25,Female,Denver,2023-05-15,1608.25
5186,Julian White,18,Male,Dallas,2025-09-17,276.0
5187,John Peterson,32,Male,Jacksonville,2023-08-18,1276.25
5188,Caleb Wilson,52,Male,Philadelphia,2025-01-05,222.3
5189,Jacob Green,49,Male,San Diego,2024-02-18,2530.8
5190,Henry Turner,42,Male,Denver,2023-12-06,3138.9
5191,Hazel Rogers 2,25,Female,Los Angeles,2024-01-30,697.0
5192,Alexander Perez,23,Male,Houston,2024-01-22,210.0
5193,Isaac Cox,38,Male,Dallas,2026-05-18,90.0
5194,Diana Ramirez,35,Female,Orlando,2024-05-28,241.0
5195,Abigail Rogers,18,Female,Columbus,2025-10-28,2403.55
5196,Abigail Chavez,37,Female,Phoenix,2026-05-01,35.0
5197,Nolan Campbell,34,Male,Denver,2025-11-15,977.9
5198,Skylar Morris,30,Female,Jacksonville,2025-04-30,1630.65
5199,Dylan Taylor,28,Male,Philadelphia,2024-06-08,70.0
5200,Charlie Morales,42,Male,Las Vegas,2025-10-07,759.25
5201,David Morgan,36,Male,Los Angeles,2025-08-10,904.5
5202,Leo Thomas,19,Male,New York,2024-10-31,295.0
5203,Julian Thomas,36,Male,San Antonio,2025-08-08,1811.1
5204,Eli Cox,29,Male,Seattle,2025-06-09,134.8
5205,Ella Peterson,35,Female,Columbus,2023-07-14,266.25
5206,William Johnson,45,Male,New York,2023-06-16,508.0
5207,Charles Reed,42,Male,New York,2025-05-17,424.25
5208,Aurora Hill,24,Female,San Antonio,2024-02-28,390.5
5209,Jeremiah Harris,31,Male,Fort Worth,2024-03-29,962.5
5210,Elias Roberts,35,Male,Dallas,2026-04-09,712.85
5211,Alice Brown 2,32,Female,Detroit,2025-07-20,336.5
5212,Daniel Ramos 2,30,Male,Jacksonville,2026-05-19,587.75
5213,Nolan Martin,42,Male,San Jose,2023-02-13,423.0
5214,Asher Hernandez,41,Male,San Antonio,2024-05-23,1115.5
5215,Emma Morgan 2,45,Female,Miami,2026-05-06,212.0
5216,Henry Brooks,51,Male,Phoenix,2025-02-07,57.0
5217,Paisley Gutierrez,32,Female,Columbus,2023-01-27,1222.0
5218,Nathan Hernandez,38,Male,San Diego,2025-04-21,4129.6
5219,Evelyn Carter,30,Female,Miami,2025-06-04,302.0
5220,Asher Hill,18,Male,San Diego,2026-03-07,902.5
5221,Jonathan Watson 2,29,Male,Austin,2025-02-16,3512.45
5222,Ella Torres,32,Female,Minneapolis,2025-07-05,43.2
5223,Carter Gutierrez,18,Male,Austin,2025-10-25,133.62
5224,Madison Nelson,46,Female,Houston,2026-05-19,190.0
5225,Isabella Reyes,40,Female,Jacksonville,2025-05-01,2721.32
5226,Carter Gutierrez 2,38,Male,Phoenix,2023-07-27,399.75
5227,Emma Ward 2,29,Female,Tampa,2025-02-11,2265.25
5228,Lucy Torres,38,Female,Phoenix,2025-08-03,35.0
5229,Mia Collins,46,Female,Houston,2023-09-17,2168.1
5230,Savannah Murphy,38,Female,San Diego,2025-11-30,2319.65
5231,Ava Lewis,47,Female,Minneapolis,2023-07-03,1103.0
5232,Maya Hill 2,32,Female,Denver,2026-04-05,154.0
5233,Charles Stewart,37,Male,Dallas,2025-06-09,709.5
5234,Aiden Cooper,39,Male,Charlotte,2024-12-07,8070.1
5235,Sophie Flores,28,Female,Charlotte,2025-07-25,768.25
5236,Asher Ramirez,36,Male,Baltimore,2024-06-02,202.5
5237,Jackson Hall,44,Male,Miami,2023-11-03,547.5
5238,Scarlett Lewis 2,28,Female,Denver,2025-07-13,172.0
5239,Gabriel Davis,42,Male,Pittsburgh,2025-12-20,300.0
5240,Aiden Cox 4,35,Male,Miami,2025-01-01,1673.25
5241,Lucy Young,47,Female,Orlando,2023-07-18,1781.8
5242,Theodore Morales,36,Male,Chicago,2023-08-25,906.0
5243,Logan Ward,33,Male,San Antonio,2025-07-11,930.25
5244,Maverick Nelson 2,35,Male,Seattle,2024-09-14,609.0
5245,Ruby Rogers,45,Female,Nashville,2025-05-11,514.12
5246,Charlie Young,52,Male,Phoenix,2025-09-16,180.75
5247,Wyatt Ramirez,46,Male,Philadelphia,2026-02-07,737.0
5248,Hannah White 2,46,Female,Houston,2024-12-07,1201.5
5249,Isabella Morris,19,Female,Seattle,2025-12-07,285.25
5250,Nora Rodriguez 2,34,Female,Cleveland,2024-12-16,3430.75
5251,Henry Nguyen,26,Male,Jacksonville,2023-11-05,1777.0
5252,Abigail Cruz,30,Female,Nashville,2024-07-16,2260.0
5253,Levi Harris,18,Male,Nashville,2023-04-21,1695.0
5254,Bob Wilson 2,48,Male,Philadelphia,2026-05-05,75.0
5255,Mason Rogers,18,Male,Charlotte,2024-09-17,1100.8
5256,Eva Lewis,27,Female,Pittsburgh,2024-10-07,1725.75
5257,Emma Hall 2,32,Female,Philadelphia,2026-06-05,22.5
5258,Cora Harris,41,Female,Nashville,2023-06-13,420.8
5259,Emily Collins 2,18,Female,Pittsburgh,2023-06-12,348.9
5260,Grayson Robinson,44,Male,Fort Worth,2024-08-17,809.5
5261,Logan Wright,22,Male,Boston,2024-04-28,3102.5
5262,Natalie Richardson 2,23,Female,Philadelphia,2023-09-18,4555.5
5263,Carter Harris 2,38,Male,Fort Worth,2024-10-13,2071.85
5264,Olivia Flores,30,Female,Columbus,2025-10-10,902.25
5265,Allison Parker,39,Female,Philadelphia,2025-12-03,235.0
5266,Ethan Campbell,23,Male,Dallas,2025-10-27,607.0
5267,Dylan Cox 2,55,Male,Columbus,2025-07-27,286.4
5268,Alice Parker,34,Female,Minneapolis,2026-07-06,122.4
5269,Eva Thompson 2,32,Female,Orlando,2023-01-20,2356.95
5270,Gabriel Miller 3,28,Male,Cleveland,2024-03-01,796.7
5271,Genesis Young,18,Female,Nashville,2025-03-24,729.2
5272,Zoe Rivera,27,Female,Philadelphia,2025-02-27,1059.45
5273,Nora Allen,42,Female,Tampa,2024-08-27,1577.7
5274,Ava Thomas,18,Female,Austin,2026-01-26,28.5
5275,Maya Robinson 2,41,Female,San Jose,2025-10-22,406.0
5276,Jackson Brooks,18,Male,San Antonio,2024-03-03,5647.3
5277,Sebastian Allen,32,Male,Boston,2024-12-21,587.0
5278,Naomi Walker 2,34,Female,Tampa,2024-04-02,773.05
5279,Audrey Gonzalez 2,24,Female,Detroit,2023-11-20,705.2
5280,Grace Rodriguez,37,Female,Seattle,2023-05-24,602.5
5281,Isabella Murphy,33,Female,New York,2025-10-27,22.5
5282,Audrey Gonzalez 3,37,Female,Austin,2026-05-12,32.0
5283,Ryan Wilson,18,Male,Houston,2025-01-05,1037.25
5284,Leah Turner,39,Female,Dallas,2023-08-28,797.1
5285,Lily Ortiz,18,Female,Phoenix,2025-06-20,283.0
5286,Eli Brooks,49,Male,Minneapolis,2025-07-25,3078.3
5287,Alice Ramos,51,Female,Austin,2025-12-12,293.0
5288,Mason Rodriguez 3,18,Male,Chicago,2024-01-25,2656.5
5289,Leah Baker 2,31,Female,Phoenix,2025-04-22,390.0
5290,Abigail Flores,51,Female,Denver,2024-04-07,548.25
5291,Carter Cox,18,Male,Jacksonville,2024-12-01,1774.8
5292,Michael Moore,40,Male,Boston,2023-03-05,431.25
5293,Aurora Chavez,51,Female,Nashville,2025-04-24,1093.55
5294,Alice Flores,25,Female,Los Angeles,2025-08-17,125.85
5295,Brooklyn Ramos 2,34,Female,Nashville,2023-05-06,1420.0
5296,Joseph Campbell,40,Male,Los Angeles,2024-04-24,2294.25
5297,Ruby Bailey,30,Female,Austin,2026-06-16,24.0
5298,Ryan Campbell,56,Male,Orlando,2025-09-18,415.0
5299,Jack Nelson 2,22,Male,Philadelphia,2026-01-14,25.0
5300,Julia Scott,35,Female,Nashville,2024-11-18,1384.7
5301,Jacob Green 2,27,Male,Jacksonville,2026-04-18,220.0
5302,Anna Thompson 2,26,Female,Baltimore,2024-12-29,756.6
5303,Abigail Peterson,25,Female,Philadelphia,2024-02-07,2235.7
5304,Ethan Reyes,20,Male,Nashville,2023-08-22,55.0
5305,Eli Harris,52,Male,San Diego,2024-10-17,437.0
5306,James Nguyen,27,Male,New York,2024-12-31,809.35
5307,Gabriel Parker,28,Male,Fort Worth,2026-03-30,81.0
5308,Madison Davis 3,36,Female,San Antonio,2025-05-24,692.5
5309,Sadie Nguyen 2,34,Female,Atlanta,2024-07-31,931.0
5310,Jayden Robinson 3,38,Male,Boston,2024-02-25,3163.4
5311,Lucas Perez,46,Male,Fort Worth,2023-09-19,2057.0
5312,Isaiah Miller,41,Male,Denver,2024-08-03,853.3
5313,Quinn Garcia,46,Female,Columbus,2023-06-13,620.9
5314,Liam Morales 2,44,Male,Fort Worth,2026-04-23,125.0
5315,Ivy Campbell 3,34,Female,Dallas,2023-11-16,1540.65
5316,Maya Cruz 2,40,Female,Las Vegas,2026-04-15,198.0
5317,Aria Diaz,36,Female,Miami,2023-12-23,1339.0
5318,Allison Flores,25,Female,Houston,2023-05-01,1265.0
5319,Claire Nguyen 3,22,Female,Las Vegas,2024-02-18,213.0
5320,Luke Mitchell,37,Male,Pittsburgh,2025-07-05,724.5
5321,Joseph Ramirez,46,Male,Orlando,2025-11-06,503.0
5322,Kinsley Martinez,60,Female,Houston,2026-04-15,110.0
5323,Maya Brown 2,18,Female,San Antonio,2026-04-02,90.0
5324,Layla Miller,34,Female,San Diego,2025-03-30,837.0
5325,Audrey Scott,35,Female,Minneapolis,2023-10-06,443.0
5326,Aria Gutierrez,43,Female,Charlotte,2025-10-17,1039.5
5327,Bob Thompson,18,Male,Fort Worth,2025-04-04,882.5
5328,Lucas Parker,29,Male,Miami,2024-08-27,560.75
5329,Aria Morgan,35,Female,New York,2026-01-11,320.75
5330,Mateo Gutierrez,34,Male,Austin,2025-11-20,130.5
5331,Audrey White 2,35,Female,Detroit,2024-02-06,1218.32
5332,Maya Kim,53,Female,Chicago,2025-08-13,106.6
5333,Kinsley Davis,22,Female,San Jose,2024-04-10,136.0
5334,Lydia Morgan,20,Female,Los Angeles,2023-05-08,452.05
5335,Brooklyn Lopez,21,Female,Cleveland,2025-07-27,820.87
5336,Kennedy Morris,18,Female,Minneapolis,2024-04-26,748.7
5337,Mia Carter 2,43,Female,Denver,2026-04-30,162.0
5338,Jayden Garcia,39,Male,Seattle,2024-12-09,628.8
5339,Jack Ramos,24,Male,Miami,2024-07-21,404.0
5340,Ivy Brown,32,Female,Columbus,2023-05-20,656.75
5341,Joseph Garcia,30,Male,Pittsburgh,2023-02-03,857.5
5342,Julia Allen,22,Female,Portland,2023-08-14,292.0
5343,Stella Brown,40,Female,Boston,2025-08-09,143.0
5344,Levi Harris 2,18,Male,Seattle,2026-05-03,286.0
5345,Leo Torres,35,Male,Portland,2025-11-13,912.1
5346,Victoria Lewis,22,Female,Detroit,2025-05-01,419.0
5347,Noah Phillips,25,Male,Orlando,2025-01-25,96.75
5348,Julia Brooks,38,Female,Seattle,2025-08-31,22.5
5349,Charlie Adams,46,Male,Portland,2025-11-28,348.5
5350,Grace Jackson,18,Female,Los Angeles,2026-01-04,362.75
5351,Kinsley Hernandez,33,Female,Fort Worth,2025-06-22,2961.08
5352,Ava Martinez 2,31,Female,Pittsburgh,2024-12-21,573.6
5353,Landon Williams 2,27,Male,Orlando,2026-06-06,174.0
5354,Amelia Howard 2,30,Female,Seattle,2026-05-29,24.0
5355,Lily Parker,36,Female,San Diego,2026-06-19,120.0
5356,Cora Johnson,18,Female,San Jose,2026-03-24,781.75
5357,Jack Turner 2,38,Male,Boston,2024-12-16,1617.35
5358,Lincoln Young 2,50,Male,Minneapolis,2024-10-13,5345.95
5359,Layla Flores 2,32,Female,Jacksonville,2025-11-29,400.0
5360,Anthony Parker,28,Male,Detroit,2026-07-06,70.0
5361,Madison Peterson,33,Female,Philadelphia,2024-07-06,1337.24
5362,Mason Walker,49,Male,Minneapolis,2025-09-06,220.5
5363,Violet Davis 2,26,Female,Chicago,2026-02-28,875.5
5364,Naomi Thomas 2,18,Female,Pittsburgh,2025-08-30,158.0
5365,Brooklyn Scott,25,Female,Nashville,2025-12-24,196.9
5366,Elias Davis,47,Male,Dallas,2023-12-27,143.0
5367,Theo Martin,34,Male,Charlotte,2025-12-09,608.6
5368,Henry Morales,34,Male,Phoenix,2023-11-30,3404.15
5369,Genesis Miller,49,Female,Los Angeles,2024-09-04,214.0
5370,Mia Stewart,37,Female,Philadelphia,2023-04-05,2935.2
5371,John Reed,31,Male,Denver,2024-04-22,676.2
5372,Sofia Brown,42,Female,Las Vegas,2025-09-09,323.0
5373,Owen Howard,30,Male,Columbus,2023-12-25,6493.55
5374,Joseph Cox 2,30,Male,Cleveland,2026-01-19,90.0
5375,Hunter Thomas 2,32,Male,Los Angeles,2023-09-23,601.5
5376,Christian Brown 2,35,Male,Los Angeles,2023-03-19,679.3
5377,Nathan White 2,23,Male,Dallas,2025-07-06,209.5
5378,Layla Ward,18,Female,Portland,2025-12-07,86.38
5379,Sophie Cook,52,Female,Tampa,2024-10-08,45.0
5380,Lincoln Martin 2,35,Male,Jacksonville,2023-12-31,1294.0
5381,Eva Kim,45,Female,San Diego,2024-05-22,1527.75
5382,Audrey Howard,30,Female,Pittsburgh,2026-03-25,483.75
5383,Daniel Watson,58,Male,San Jose,2026-02-14,558.2
5384,Penelope Jackson,34,Female,San Jose,2026-05-06,311.5
5385,Willow Robinson 2,29,Female,Boston,2025-07-08,1000.6
5386,Ryan Carter,33,Male,New York,2025-03-23,3514.05
5387,Connor Turner,43,Male,Phoenix,2025-03-18,800.1
5388,Sarah Rogers,24,Female,Miami,2023-07-30,413.3
5389,Lily Clark,44,Female,Charlotte,2025-02-14,1922.9
5390,Anthony Cooper,36,Male,Phoenix,2025-10-25,1315.75
5391,Luna Howard,44,Female,Philadelphia,2026-06-20,90.0
5392,Olivia King,21,Female,Philadelphia,2023-10-21,2733.7
5393,Caroline Howard 3,30,Female,Charlotte,2024-07-21,49.5
5394,Jayden Kim 2,36,Male,Jacksonville,2025-01-12,677.4
5395,Lily Cox,47,Female,San Antonio,2025-11-06,202.5
5396,Sadie Turner,29,Female,Seattle,2025-08-04,533.0
5397,Layla Carter,31,Female,Denver,2025-07-14,35.0
5398,Sophie King,41,Female,Houston,2026-03-19,70.0
5399,Ivy Sanchez 2,37,Female,New York,2025-11-03,54.0
5400,Mia Hill 2,38,Female,Las Vegas,2023-12-28,170.5
5401,Jonathan Turner,33,Male,Tampa,2023-12-09,4637.45
5402,Leah Garcia,29,Female,Nashville,2026-01-27,100.0
5403,Genesis Taylor,25,Female,Cleveland,2023-10-17,974.4
5404,Grayson Morales,29,Male,Boston,2023-11-26,2407.85
5405,Layla Phillips 4,25,Female,San Jose,2024-02-14,275.62
5406,Owen Brooks,19,Male,Los Angeles,2025-12-05,839.5
5407,Leah Hall,65,Female,Columbus,2024-08-15,405.0
5408,Nathan Anderson,19,Male,Cleveland,2025-03-10,1848.25
5409,Lucas Howard,18,Male,Orlando,2026-03-27,90.0
5410,Lucy Turner,25,Female,Chicago,2026-04-28,24.0
5411,Addison Allen,25,Female,Pittsburgh,2024-07-07,442.5
5412,Victoria Murphy,26,Female,Pittsburgh,2024-02-26,1576.0
5413,Jeremiah Hill,34,Male,Seattle,2024-07-14,353.0
5414,Zoe Adams,60,Female,San Antonio,2023-02-22,50.0
5415,Penelope Turner 2,26,Female,Philadelphia,2023-02-11,784.0
5416,Eleanor Rodriguez,34,Female,Nashville,2023-03-01,935.95
5417,Levi Miller,18,Male,Detroit,2023-07-11,665.45
5418,Theo Clark,19,Male,Charlotte,2025-01-15,724.77
5419,Genesis Harris,26,Female,San Jose,2026-04-11,40.0
5420,Bob Scott 2,53,Male,Atlanta,2024-08-09,1406.65
5421,John Moore 2,60,Male,New York,2025-04-20,389.0
5422,Wyatt Diaz,45,Male,Detroit,2024-03-04,1690.65
5423,Alice Chavez 2,18,Female,Jacksonville,2024-05-18,908.0
5424,Hazel Thompson,27,Female,Chicago,2025-10-30,1017.65
5425,Ivy Sanchez 3,39,Female,Jacksonville,2024-08-22,759.75
5426,Eleanor Rivera,21,Female,Atlanta,2024-10-06,592.5
5427,Logan Reyes 2,22,Male,San Diego,2024-02-01,1332.08
5428,Henry Evans,22,Male,Seattle,2023-10-04,1234.4
5429,Skylar Williams,39,Female,Austin,2026-05-06,300.0
5430,Henry Bailey,18,Male,Minneapolis,2023-01-24,1039.3
5431,Lily White 2,27,Female,Fort Worth,2023-10-29,5513.9
5432,Aaron Miller,20,Male,Orlando,2023-08-01,28.5
5433,Aiden Torres 2,45,Male,Boston,2026-01-03,628.0
5434,Anna Nelson 2,35,Female,Chicago,2024-01-21,955.75
5435,Asher Nguyen,35,Male,San Diego,2026-01-13,178.0
5436,Kennedy Moore,41,Female,Detroit,2024-05-26,1391.17
5437,Ethan Wright,30,Male,Minneapolis,2025-08-31,265.5
5438,Carter Miller,33,Male,Boston,2026-06-19,40.0
5439,Emma Ward 3,30,Female,Detroit,2024-06-19,734.5
5440,Skylar Robinson,19,Female,Baltimore,2023-05-01,187.75
5441,Nathan Phillips,20,Male,Boston,2024-10-22,1153.5
5442,Zoe Turner 2,30,Female,Houston,2023-12-31,1450.85
5443,Aiden Garcia,20,Male,Phoenix,2023-09-14,2805.88
5444,Natalie Ward,18,Female,Seattle,2025-12-24,72.0
5445,Audrey Mitchell 3,29,Female,Los Angeles,2025-04-06,630.5
5446,Jaxon Jackson,18,Male,Chicago,2026-05-08,84.0
5447,Mia Hill 3,26,Female,San Diego,2024-09-30,3772.15
5448,John Cook 2,27,Male,Phoenix,2026-07-08,30.0
5449,Levi Allen 2,33,Male,San Diego,2024-02-23,1420.45
5450,Lucas Phillips 3,34,Male,New York,2023-10-26,1760.05
5451,Quinn Kelly,45,Female,Los Angeles,2024-07-13,775.0
5452,Olivia Evans,26,Female,San Diego,2023-08-14,839.0
5453,Diana Carter,37,Female,Portland,2024-02-08,175.0
5454,Diana Brooks 2,30,Female,Baltimore,2024-11-14,1372.0
5455,Emma Cox,36,Female,New York,2023-04-12,433.2
5456,Grace Brown,26,Female,Miami,2025-05-08,1017.25
5457,Cora Carter,19,Female,Nashville,2026-01-05,100.0
5458,Levi Evans,50,Male,Boston,2023-12-13,1301.18
5459,Grace Morris,24,Female,Austin,2024-03-24,1746.1
5460,Audrey Chavez 2,34,Female,Austin,2024-11-28,65.0
5461,Skylar Nguyen,45,Female,Portland,2025-02-10,1758.65
5462,Charles Reed 2,41,Male,Jacksonville,2025-05-14,155.0
5463,Skylar Nguyen 2,18,Female,Detroit,2025-06-19,401.5
5464,Jacob Lee 2,46,Male,Los Angeles,2023-12-09,976.3
5465,Caroline Roberts,18,Female,Orlando,2024-06-14,109.3
5466,Kinsley Jones 2,44,Female,Baltimore,2025-04-06,120.0
5467,Elias Parker,40,Male,Chicago,2025-06-25,2904.5
5468,Addison Jones 2,41,Female,Las Vegas,2024-06-06,136.8
5469,Maya Walker 2,44,Female,Houston,2025-11-26,65.0
5470,Olivia Rivera,40,Female,Jacksonville,2025-10-16,2920.55
5471,Aurora Flores,28,Female,Dallas,2023-05-25,927.25
5472,Brooklyn Wright,44,Female,Houston,2025-05-27,265.0
5473,Logan Morris,20,Male,Atlanta,2025-04-23,519.5
5474,Ivy Ramos,37,Female,Atlanta,2025-07-15,2754.7
5475,Hunter Turner,29,Male,San Diego,2025-07-11,360.0
5476,Layla Richardson,37,Female,Boston,2025-11-21,422.0
5477,Alice Carter,37,Female,Atlanta,2024-09-05,108.0
5478,Hunter Morales,41,Male,Dallas,2024-10-15,1442.1
5479,Alice Wilson 2,24,Female,San Diego,2024-12-21,139.0
5480,Chloe Richardson 2,26,Female,Las Vegas,2025-01-31,1306.25
5481,Samantha Hill,28,Female,San Diego,2023-04-24,45.0
5482,Caleb Evans 5,31,Male,Charlotte,2026-05-08,30.0
5483,Layla Wright,36,Female,Philadelphia,2023-09-24,1520.95
5484,Naomi Hall 2,59,Female,San Diego,2024-09-02,152.4
5485,Charlie Ramos,45,Male,San Antonio,2024-01-17,386.0
5486,Hannah Morgan,34,Female,San Jose,2023-03-29,6109.3
5487,Isabella Richardson,18,Female,Seattle,2024-12-09,48.0
5488,Layla Lopez,21,Female,Austin,2023-06-07,2062.0
5489,Ivy Rodriguez 2,18,Female,Detroit,2025-07-20,170.0
5490,Natalie Taylor,40,Female,Fort Worth,2024-01-31,1080.6
5491,Daniel Lewis,35,Male,Atlanta,2025-01-08,839.0
5492,Adrian Moore 2,18,Male,San Antonio,2025-08-07,368.0
5493,Isabella Parker,60,Female,Fort Worth,2025-09-02,243.0
5494,Thomas Murphy,27,Male,New York,2024-03-17,180.5
5495,Addison Davis 2,29,Female,Detroit,2024-03-15,1046.4
5496,Genesis Jackson,42,Female,Orlando,2024-10-11,319.0
5497,Alice Flores 2,31,Female,Portland,2024-11-24,279.0
5498,Wyatt Mitchell 2,34,Male,Columbus,2025-07-10,171.0
5499,Alice Edwards 3,50,Female,San Antonio,2024-07-25,238.12
5500,Lincoln Campbell 2,38,Male,Fort Worth,2026-03-07,138.0
5501,Ryan Wright,31,Male,Austin,2026-01-25,22.5
